ತಮ್ಮ PRP ತಮ್ಮ 0 O
ಅಧಿಪತ್ಯ NN ಅಧಿಪತ್ಯ 0 O
ಸ್ಥಾಪಿಸಿದರು VM ಸ್ಥಾಪಿಸಿದ ರು O
. SYM . 0 O
ಬ್ರಿಟಿಷರು NNP ಬ್ರಿಟಿಷರ ು B-COM
ದಕ್ಷಿಣಭಾರತದಲ್ಲಿ NN ದಕ್ಷಿಣ ಭಾರತದಲ್ಲಿ B-LOC
ಮರಾಠ NN ಮರಾಠ 0 B-COM
ಪ್ರಾಂತ್ಯ NN ಪ್ರಾಂತ್ಯ 0 I-LOC
, SYM , 0 O
ಮೈಸೂರು NNP ಮೈಸೂರು 0 B-LOC
ಪ್ರಾಂತ್ಯಗಳಲ್ಲಿ NN ಪ್ರಾಂತ್ಯ ಗಳಲ್ಲಿ O
ತಮ್ಮ PRP ತಮ್ಮ 0 O
ಅಧಿಪತ್ಯ NN ಅಧಿಪತ್ಯ 0 O
ಸ್ಥಾಪಿಸಿದಂತೆಯೇ NN ಸ್ಥಾಪಿಸಿದ ಂತೆಯೇ O
ಪಂಜಾಬ್ NN ಪಂಜಾಬ ್ B-LOC
ಪ್ರಾಂತ್ಯದಲ್ಲಿಯೂ NN ಪ್ರಾಂತ್ಯ ದಲ್ಲಿಯೂ O
ಅಧಿಪತ್ಯ NN ಅಧಿಪತ್ಯ 0 O
ಸ್ಥಾಪಿಸಬಹುದಾದ VM ಸ್ಥಾಪಿಸ ಬಹುದಾದ O
ಅವಕಾಶಗಳು NN ಅವಕಾಶ ಗಳು O
ಬಂದವು VM ಬಂದ ವು O
. SYM . 0 O
ಸಿಖ್ರಲ್ಲಿ NN ಸಿ ರಲ್ಲಿ B-COM
ಪ್ರಸಿದ್ದ VM ಪ್ರಸಿದ್ದ 0 O
ದೊರೆ NN ದೊರೆ 0 B-ROL
ಮತ್ತು CC ಮತ್ತು 0 O
ಪಂಜಾಬಿನ NN ಪಂಜಾಬಿನ 0 B-LOC
ಸಿಂಹ’ನೆಂದೇ NN ಸಿಂಹ’ನೆಂದೇ 0 O
ಪ್ರಸಿದ್ಧನಾಗಿದ್ದವನು VM ಪ್ರಸಿದ್ಧ ವನು O
ರಣಜಿತ್ NN ರಣಜಿ ತ್ B-PER
ಸಿಂಗ್ NNP ಸಿಂಗ್ 0 I-PER
. SYM . 0 O
ಈತನ PRP ಈತನ 0 O
ಕಾಲದಲ್ಲಿ NN ಕಾಲದಲ್ಲಿ 0 O
ಸಿಖ್್ಖರು NN ಸಿ ರು B-COM
ಅಮೃತಸರ NN ಅಮೃತಸರ 0 B-LOC
, SYM , 0 O
ಲೂಧಿಯಾನಗಳ NN ಲೂಧಿಯಾನ ಗಳ B-LOC
ಮೇಲೆ NST ಮೇಲೆ 0 O
ಹಿಡಿತ VM ಹಿಡಿತ 0 O
ಸಾಧಿಸಿದ್ದರು VM ಸಾಧಿಸ ಿದ್ದರು O
. SYM . 0 O
ಈತನ PRP ಈತನ 0 O
ನಂತರ RB ನಂತರ 0 O
ಮಗನಾದ JJ ಮಗನಾದ 0 B-ROL
ದುಲೀಪ್ಸಿಂಗ್ನು NN ದು ನು B-PER
ಅಧಿಕಾರಕ್ಕೆ NN ಅಧಿಕಾರ ಕ್ಕೆ O
ಬಂದನು VM ಬಂದ ನು O
. SYM . 0 O
ಅವನ PRP ಅವನ 0 O
ಪ್ರಧಾನಿಯಾಗಿದ್ದ VM ಪ್ರಧಾನಿಯ ಾಗಿದ್ದ B-ROL
ಲಾಲ್ಸಿಂಗನು NNP ಲಾಲ್ ು B-PER
ಸಿಖ್ಖರ NNP ಸಿಖ್ಖರ 0 B-COM
ಖಾಲ್ಸಾ NN ಖಾಲ್ಸಾ 0 I-COM
ಸೈನ್ಯದೊಂದಿಗೆ NN ಸೈನ್ಯ ದೊಂದಿಗೆ B-ROL
ಬ್ರಿಟಿಷರ NNP ಬ್ರಿಟಿಷರ 0 B-COM
ಮೇಲೆ NST ಮೇಲೆ 0 O
ಯುದ್ದಕ್ಕಿಳಿದು VM ಯುದ್ದ ಕ್ಕಿಳಿದು O
ಸೋತನು VM ಸೋತ ನು O
. SYM . 0 O
ಇದರ PRP ಇದರ 0 O
ಪರಿಣಾಮವಾಗಿ RB ಪರಿಣಾಮ ವಾಗಿ O
ದುಲೀಪ್ಸಿಂಗನು NNP ದು ು B-PER
ಸಹಾಯಕ NN ಸಹಾಯಕ 0 O
ಸೈನ್ಯ NN ಸೈನ್ಯ 0 B-ROL
ಪದ್ಧತಿಯನ್ನು NN ಪದ್ಧತಿಯ ನ್ನು O
ಒಪ್ಪಬೇಕಾಯಿತು VM ಒಪ್ಪ ಬೇಕಾಯಿತು O
. SYM . 0 O
ಇದರಿಂದ PRP ಇದರಿಂದ 0 O
ಅಸಮಾಧಾನಗೊಂಡ NN ಅಸಮಾಧಾನಗೊಂಡ 0 O
ಖಾಲ್ಸಾ NN ಖಾಲ್ಸಾ 0 B-PER
ಸೈನಿಕರು NN ಸೈನಿಕರು 0 B-ROL
ಬ್ರಿಟಿಷರ NNP ಬ್ರಿಟಿಷರ 0 B-COM
ವಿರುದ್ದ NN ವಿರುದ್ದ 0 O
ದಂಗೆಯೆದ್ದರು VM ದಂಗೆಯೆದ್ದ ರು O
. SYM . 0 O
ಮುಂದೆ NST ಮುಂದೆ 0 O
ನಡೆದ VM ನಡೆದ 0 O
ಯುದ್ಧಗಳಿಂದಾಗಿ RB ಯುದ್ಧ ಗಳಿಂದಾಗಿ O
ಪಂಜಾಬ್ NN ಪಂಜಾಬ ್ B-LOC
ಪ್ರದೇಶವು NN ಪ್ರದೇಶ ವು O
ಬ್ರಿಟಿಷರ NNP ಬ್ರಿಟಿಷರ 0 B-COM
ವಶವಾಯಿತು VM ವಶ ವಾಯಿತು O
. SYM . 0 O
ಬ್ರಿಟಿಷರು NNP ಬ್ರಿಟಿಷರ ು B-COM
ತಮ್ಮ PRP ತಮ್ಮ 0 O
ಅಧಿಪತ್ಯವನ್ನು NN ಅಧಿಪತ್ಯ ವನ್ನು O
ವಿಸ್ತರಿಸುವ VM ವಿಸ್ತರಿಸುವ 0 O
ಜೊತೆಯಲ್ಲಿಯೇ NN ಜೊತೆಯಲ್ಲಿ ಯೇ O
ಆಡಳಿತಾತ್ಮಕ JJ ಆಡಳಿತ ಾತ್ಮಕ O
ಬದಲಾವಣೆಗಳನ್ನು NN ಬದಲಾವಣೆ ಗಳನ್ನು O
ತರುವ VM ತರುವ 0 O
ಪ್ರಯತ್ನ NN ಪ್ರಯತ್ನ 0 O
ನಡೆಸಿದರು VM ನಡೆಸಿದ ರು O
. SYM . 0 O
ಇದರ PRP ಇದರ 0 O
ಪರಿಣಾಮವಾಗಿ RB ಪರಿಣಾಮ ವಾಗಿ O
ವ್ಯಾಪಾರಿ NN ವ್ಯಾಪಾರಿ 0 O
ಬಂಡವಾಳ NN ಬಂಡವಾಳ 0 O
ಹಾಗೂ CC ಹಾಗೂ 0 O
ಕೈಗಾರಿಕಾ NN ಕೈಗಾರಿಕಾ 0 O
ಬಂಡವಾಳ NN ಬಂಡವಾಳ 0 O
ಹೂಡಿಕೆಯನ್ನು NN ಹೂಡಿಕೆಯ ನ್ನು O
ಪ್ರೆÇೕತ್ಸಾಹಿಸಿದರು VM ಪ್ರೆÇೕತ್ಸಾಹಿಸಿದರು 0 O
. SYM . 0 O
ವ್ಯಾಪಾರಿ NN ವ್ಯಾಪಾರಿ 0 O
ಬಂಡವಾಳಶಾಹಿತ್ವ NN ಬಂಡವಾಳಶಾಹಿ ತ್ವ O
ಯುರೋಪಿನಲ್ಲಿ NNP ಯುರೋಪಿನ ಲ್ಲಿ B-LOC
ಹೊಸ JJ ಹೊಸ 0 O
ತಂತ್ರಜ್ಞಾನ NN ತಂತ್ರಜ್ಞಾನ 0 O
ಮತ್ತು CC ಮತ್ತು 0 O
ಅನ್ವೇಷಣೆಗಳು NN ಅನ್ವ ಗಳು O
, SYM , 0 O
ವಿಶೇಷವಾಗಿ RB ವಿಶೇಷ ವಾಗಿ O
ಕೃಷಿ NN ಕೃಷಿ 0 O
ಮತ್ತು CC ಮತ್ತು 0 O
ಕೈಗಾರಿಕೆಯಲ್ಲಿ NN ಕೈಗಾರಿಕೆ ಯಲ್ಲಿ O
ಉಂಟಾಗಿ VM ಉಂಟಾಗಿ 0 O
ಬಂಡವಾಳಶಾಹಿತ್ವಕ್ಕೆ NN ಬಂಡವಾಳಶಾಹಿ ತ್ವಕ್ಕೆ O
ಕಾರಣವಾಯಿತು VM ಕಾರಣ ವಾಯಿತು O
. SYM . 0 O
ಇದು PRP ಇದು 0 B-NUM
ಹೊಸ JJ ಹೊಸ 0 O
ಭೂಪ್ರದೇಶಗಳ NN ಭೂಪ್ರದೇಶ ಗಳ O
ಶೋಧನೆಗೆ NN ಶೋಧನೆ ಗೆ O
ಪ್ರೇರಣೆಯನ್ನು NN ಪ್ರೆ ಣೆಯನ್ನು O
ನೀಡಿತು VM ನೀಡಿತು 0 O
. SYM . 0 O
ಆಧುನಿಕಯುಗದ NN ಆಧುನಿಕ ಯುಗದ O
ಬಂಡವಾಳಶಾಹಿತ್ವವು NN ಬಂಡವಾಳಶಾಹಿ ತ್ವವು O
, SYM , 0 O
ವ್ಯಾಪಾರಿ NN ವ್ಯಾಪಾರಿ 0 O
ಬಂಡವಾಳಶಾಹಿತ್ವದ NN ಬಂಡವಾಳಶಾಹಿ ತ್ವದ O
ಜೊತೆಯಲ್ಲಿಯೇ NN ಜೊತೆಯಲ್ಲಿ ಯೇ O
16ನೆಯ NN 16ನೆಯ 0 B-DATE
ಶತಮಾನದಿಂದ NN ಶತಮಾನ ದಿಂದ O
18ನೆಯ NN 18ನೆಯ 0 B-DATE
ಶತಮಾನದ NN ಶತಮಾನದ 0 O
ನಡುವೆ NST ನಡುವೆ 0 O
ಬೆಳೆಯಿತು VM ಬೆಳೆಯ ಿತು O
. SYM . 0 O
ಈ DEM ಈ 0 O
ಕಾಲಾವಧಿಯಲ್ಲಿ NN ಕಾಲಾವಧಿಯ ಲ್ಲಿ O
ಸಾಗರೋತ್ತರ NN ಸಾಗರೋತ್ತರ 0 O
ವ್ಯಾಪಾರವು NN ವ್ಯಾಪಾರ ವು O
ಭೂ NN ಭೂ 0 O
ಅನ್ವೇಷಣೆಗಳಿಗೆ NN ಅನ್ವ ಗಳಿಗೆ O
ಕಾರಣವಾಯಿತು VM ಕಾರಣ ವಾಯಿತು O
. SYM . 0 O
ಇಂಗ್ಲೆಂಡ್ NNP ಇಂಗ್ಲೆಂಡ್ 0 B-LOC
, SYM , 0 O
ಸ್ಪೇನ್ NNP ಸ್ಪೆ ೕನ್ I-LOC
, SYM , 0 O
ಪೋರ್ಚುಗಲ್ NNP ಪೋರ್ಚುಗಲ್ 0 I-LOC
ದೇಶಗಳು NN ದೇಶ ಗಳು O
ಈ DEM ಈ 0 O
ಸಾಹಸದಲ್ಲಿ NN ಸಾಹಸ ದಲ್ಲಿ O
ಮೇಲುಗೈ NN ಮೇಲುಗೈ 0 O
ಸಾಧಿಸಿದ್ದವು VM ಸಾಧಿಸಿದ್ದ ವು O
. SYM . 0 O
ಇದರೊಂದಿಗೆ PRP ಇದರ ೊಂದಿಗೆ O
ಪ್ರಾರಂಭವಾದದ್ದೆ VM ಪ್ರಾರಂಭವಾದ ದ್ದೆ O
ಸರಕು NN ಸರಕು 0 O
ಮಾರಾಟ NN ಮಾರಾಟ 0 O
ಮತ್ತು CC ಮತ್ತು 0 O
ವ್ಯಾಪಾರ NN ವ್ಯಾಪಾರ 0 O
. SYM . 0 O
ಲಾಭಕ್ಕಾಗಿ NN ಲಾಭ ಕ್ಕಾಗಿ O
ಸರಕು NN ಸರಕು 0 O
ಮಾರಾಟ NN ಮಾರಾಟ 0 O
ಮಾಡುವುದೊಂದು VM ಮಾಡುವುದ ೊಂದು O
ವ್ಯವಸ್ಥೆ NN ವ್ಯವಸ್ಥೆ 0 O
. SYM . 0 O
ಸರಕು NN ಸರಕು 0 O
ವ್ಯಾಪಾರಿ NN ವ್ಯಾಪಾರಿ 0 O
ವ್ಯವಸ್ಥೆಯಲ್ಲಿ NN ವ್ಯವಸ್ಥೆಯಲ್ಲಿ 0 O
ಯುರೋಪಿನ NNP ಯುರೋಪಿನ 0 B-LOC
ವ್ಯಾಪಾರಿಗಳು NN ವ್ಯಾಪಾರಿ ಗಳು B-ROL
, SYM , 0 O
ವ್ಯಾಪಾರಿ NN ವ್ಯಾಪಾರಿ 0 O
ಏಕಸ್ವಾಮ್ಯತೆಯ NN ಏಕಸ್ವಾಮ್ಯತೆ ಯ O
ಮೂಲಕ RB ಮೂಲಕ 0 O
ಸರಕುಗಳನ್ನು NN ಸರಕುಗಳ ನ್ನು O
ಕೊಂಡು VM ಕೊಂಡು 0 O
ಮತ್ತು CC ಮತ್ತು 0 O
ಮಾರಿ VM ಮಾರಿ 0 O
ಲಾಭ NN ಲಾಭ 0 O
ಮಾಡಿಕೊಳ್ಳುತ್ತಿದ್ದರು VM ಮಾಡಿ ಕೊಳ್ಳುತ್ತಿದ್ದರು O
. SYM . 0 O
ಈ DEM ಈ 0 O
ಏಕಸ್ವಾಮ್ಯತೆಯನ್ನು NN ಏಕಸ್ವಾಮ್ಯತೆ ಯನ್ನು O
ಪ್ರೋತ್ಸಾಹಿಸಲು VM ಪ್ರೊ ಿಸಲು O
ರಾಜ್ಯಗಳು NN ರಾಜ್ಯ ಗಳು I-LOC
ಬೆಲೆ NN ಬೆಲೆ 0 O
ನಿಯಂತ್ರಣದಲ್ಲಿ NN ನಿಯಂತ್ರಣದಲ್ಲಿ 0 O
ಪ್ರಮುಖ JJ ಪ್ರಮುಖ 0 O
ಪಾತ್ರವನ್ನು NN ಪಾತ್ರ ವನ್ನು O
ವಹಿಸುತ್ತಿದ್ದವು VM ವಹಿಸ ುತ್ತಿದ್ದವು O
. SYM . 0 O
ರಾಜ್ಯಗಳು NN ರಾಜ್ಯ ಗಳು I-LOC
ದೇಶೀ NN ದೇಶ ೀ O
ಬೆಳೆಗಾರರು NN ಬೆಳೆಗಾರರ ು B-ROL
ಮತ್ತು CC ಮತ್ತು 0 O
ವ್ಯಾಪಾರಿಗಳ NN ವ್ಯಾಪಾರಿಗಳ 0 I-ROL
ಹಿತಾಸಕ್ತಿಯನ್ನು NN ಹಿತಾಸಕ್ತಿ ಯನ್ನು O
ರಕ್ಷಿಸಲು VM ರಕ್ಷಿಸ ಲು O
ಮುಂದಾದವು VM ಮುಂದಾದ ವು O
. SYM . 0 O
ಸರಕು NN ಸರಕು 0 O
ಮಾರಾಟ NN ಮಾರಾಟ 0 O
ವ್ಯವಸ್ಥೆಯು NN ವ್ಯವಸ್ಥೆಯ ು O
ಲೋಹಗಳ NN ಲೋಹ ಗಳ O
ಶೇಖರಣೆಗೆ NN ಶೇಖರಣೆ ಗೆ O
ಹೆಚ್ಚು QF ಹೆಚ್ಚು 0 O
ಮಹತ್ವವನ್ನು NN ಮಹತ್ವ ವನ್ನು O
ನೀಡಿತ್ತು VM ನೀಡ ಿತ್ತು O
. SYM . 0 O
ಸರಕುಗಳ NN ಸರಕುಗಳ 0 O
ಆಮದು NN ಆಮದು 0 O
ಮತ್ತು CC ಮತ್ತು 0 O
ರಫ್ತಿನಿಂದಾದ VM ರಫ್ತ ಾದ O
ವ್ಯತ್ಯಾಸವನ್ನು NN ವ್ಯತ್ಯಾಸ ವನ್ನು O
ಅಮೂಲ್ಯವಾದ JJ ಅಮೂಲ್ಯವಾದ 0 O
ಲೋಹಗಳ NN ಲೋಹ ಗಳ O
ರೂಪದಲ್ಲಿ NN ರೂಪದಲ್ಲಿ 0 O
ನೀಡಬೇಕಿತ್ತು VM ನೀಡ ಬೇಕಿತ್ತು O
. SYM . 0 O
ಹೀಗಾಗಿ RB ಹೀಗಾಗಿ 0 O
ರಾಜ್ಯಗಳು NN ರಾಜ್ಯ ಗಳು I-LOC
ಹೆಚ್ಚು QF ಹೆಚ್ಚು 0 O
ಹೆಚ್ಚಿನದಾಗಿ RB ಹೆಚ್ಚಿನದಾಗಿ 0 O
ರಫ್ತನ್ನು NN ರಫ್ತ ನ್ನು O
ಮಾಡಲು VM ಮಾಡಲು 0 O
ಮುಂದಾದವು VM ಮುಂದಾದ ವು O
. SYM . 0 O
ಸರಕು NN ಸರಕು 0 O
ವ್ಯಾಪಾರೀಕರಣವು NN ವ್ಯಾಪಾರೀಕರಣ ವು O
ರಾಜ್ಯದ NN ರಾಜ್ಯದ 0 I-LOC
ಶಕ್ತಿಗೆ NN ಶಕ್ತಿ ಗೆ O
ಹೆಚ್ಚಿನ QF ಹೆಚ್ಚಿನ 0 O
ಒತ್ತನ್ನು NN ಒತ್ತ ನ್ನು O
ನೀಡಿತು VM ನೀಡಿತು 0 O
. SYM . 0 O
ಇದು PRP ಇದು 0 O
ಸಾಗರೋತ್ತರ NN ಸಾಗರೋತ್ತರ 0 O
ಆಕ್ರಮಣ NN ಆಕ್ರಮಣ 0 O
ಮತ್ತು CC ಮತ್ತು 0 O
ವಸಾಹತು NN ವಸಾಹತು 0 B-ORG
ಸ್ಥಾಪನೆಗೆ NN ಸ್ಥಾಪನೆ ಗೆ I-ORG
ಕಾರಣವಾಯಿತು VM ಕಾರಣ ವಾಯಿತು O
. SYM . 0 O
ಕಚ್ಚಾ NN ಕಚ್ಚಾ 0 O
ವಸ್ತುಗಳನ್ನು NN ವಸ್ತುಗಳನ್ನು 0 O
ರಾಜ್ಯಗಳು NN ರಾಜ್ಯ ಗಳು O
ಪೂರೈಸಲು VM ಪೂರೈಸ ಲು O
ಸಾಧ್ಯವಿಲ್ಲದಿದ್ದರೆ VM ಸಾಧ್ಯವಿಲ್ಲ ದಿದ್ದರೆ O
ಅವುಗಳನ್ನು PRP ಅವುಗಳ ನ್ನು O
ವಸಾಹತುಗಳಿಂದ NN ವಸಾಹತು ಗಳಿಂದ O
ಹೀರಿಕೊಳ್ಳಬೇಕು VM ಹೀರಿಕೊಳ್ಳ ಬೇಕು O
ಎನ್ನುವುದು VM ಎನ್ನುವುದ ು O
ಇವರ PRP ಇವರ 0 O
ಉದ್ದೇಶವಾಯಿತು VM ಉದ್ದ ವಾಯಿತು O
. SYM . 0 O
ವಸಾಹತುಗಳು NN ವಸಾಹತು ಗಳು O
ಕೇವಲ RB ಕೇವಲ 0 O
ಕಚ್ಚಾವಸ್ತುಗಳನ್ನು NN ಕಚ್ಚಾವಸ್ತು ಗಳನ್ನು O
ಸರಬರಾಜು NN ಸರಬರಾಜು 0 O
ಮಾಡುವ VM ಮಾಡುವ 0 O
ಕೇಂದ್ರವಾಗಿಯಷ್ಟೆಯಿರದೆ VM ಕೇಂದ್ರವಾಗಿ ಿರದೆ O
ಸಿದ್ಧ JJ ಸಿದ್ಧ 0 O
ವಸ್ತುಗಳಿಗೆ NN ವಸ್ತು ಗಳಿಗೆ O
ಮಾರುಕಟ್ಟೆಯೂ NN ಮಾರುಕಟ್ಟೆಯ ೂ O
ಆಗಿದ್ದವು VM ಆಗಿದ್ದ ವು O
. SYM . 0 O
ವಿದೇಶಿ JJ ವಿದೇಶಿ 0 O
ಶಕ್ತಿಗಳೊಡನೆ NN ಶಕ್ತಿ ಗಳೊಡನೆ O
ವಸಾಹತುಗಳು NN ವಸಾಹತು ಗಳು O
ಪೈಪೋಟಿಮಾಡದಂತೆ NN ಪೈಪೋಟಿ ದಂತೆ O
ದೇಶೀ NN ದೇಶ ೀ O
ವಸ್ತುಗಳ NN ವಸ್ತುಗಳ 0 O
ತಯಾರಿಕೆ NN ತಯಾರಿಕೆ 0 O
ಹಾಗೂ CC ಹಾಗೂ 0 O
ವ್ಯಾಪಾರದ NN ವ್ಯಾಪಾರದ 0 O
ಮೇಲೆ NST ಮೇಲೆ 0 O
ಕಡಿವಾಣವನ್ನು NN ಕಡಿವಾಣ ವನ್ನು O
ಹೇರಲಾಯಿತು VM ಹೇರ ಲಾಯಿತು O
. SYM . 0 O
ಈ DEM ಈ 0 O
ಹಿನ್ನೆಲೆಯಲ್ಲಿಯೆ NN ಹಿನ್ನೆಲೆಯ ಯೆ O
ವ್ಯಾಪಾರಿ NN ವ್ಯಾಪಾರಿ 0 O
ಬಂಡವಾಳ NN ಬಂಡವಾಳ 0 O
ಹೂಡಿಕೆದಾರರ NN ಹೂಡಿಕೆದಾರರ 0 O
ಪ್ರವೇಶವನ್ನು NN ಪ್ರವೇಶ ವನ್ನು O
ಭಾರತದಲ್ಲಿಯೂ NNP ಭಾರತ ದಲ್ಲಿಯೂ B-LOC
ಸಹ RP ಸಹ 0 O
ನೋಡಲು VM ನೋಡಲು 0 O
ಸಾಧ್ಯವಾಯಿತು VM ಸಾಧ್ಯ ವಾಯಿತು O
. SYM . 0 O
ಹೀಗೆ RB ಹೀಗೆ 0 O
ವ್ಯಾಪಾರಿ NN ವ್ಯಾಪಾರಿ 0 O
ಏಕಸ್ವಾಮ್ಯತೆ NN ಏಕಸ್ವಾಮ್ಯತೆ 0 O
ಮತ್ತು CC ಮತ್ತು 0 O
ಸರ್ಕಾರಗಳ NN ಸರ್ಕಾರ ಗಳ B-ROL
ಅನುಮತಿ NN ಅನುಮತಿ 0 O
ಮತ್ತು CC ಮತ್ತು 0 O
ಹಕ್ಕು NN ಹಕ್ಕು 0 O
ಪತ್ರದೊಂದಿಗೆ NN ಪತ್ರ ದೊಂದಿಗೆ O
( SYM ( 0 O
ಛಿhಚಿಡಿಣeಡಿ NN ಛಿhಚಿಡಿಣeಡಿ 0 B-ORG
) SYM ) 0 O
ಷೇರು NN ಷೇರು 0 I-ORG
ಬಂಡವಾಳದೊಂದಿಗೆ NN ಬಂಡವಾಳ ದೊಂದಿಗೆ O
ಬ್ರಿಟಿಷ್ NNP ಬ್ರಿಟಿಷ ್ B-COM
ಈಸ್ಟ್‌ NNP ಈಸ್ಟ್‌ 0 B-ORG
ಇಂಡಿಯಾ NNP ಇಂಡಿಯಾ 0 I-ORG
ಕಂಪನಿ NN ಕಂಪನಿ 0 I-ORG
, SYM , 0 O
ಡಚ್ NNP ಡಚ್ 0 B-ORG
ಈಸ್ಟ್‌ NNP ಈಸ್ಟ್‌ 0 I-ORG
ಇಂಡಿಯಾ NNP ಇಂಡಿಯಾ 0 I-ORG
ಕಂಪನಿ NN ಕಂಪನಿ 0 I-ORG
, SYM , 0 O
ಫ್ರೆಂಚ್ NNP ಫ್ರೆಂಚ್ 0 B-COM
ಈಸ್ಟ್‌ NNP ಈಸ್ಟ್‌ 0 B-ORG
ಇಂಡಿಯಾ NNP ಇಂಡಿಯಾ 0 I-ORG
ಕಂಪನಿ NN ಕಂಪನಿ 0 I-ORG
ಮತ್ತು CC ಮತ್ತು 0 O
ಪೋರ್ಚುಗೀಸ್ NNP ಪೋರ್ಚುಗೀ ಸ್ B-COM
ಈಸ್ಟ್‌ NNP ಈಸ್ಟ್‌ 0 B-ORG
ಇಂಡಿಯಾ NNP ಇಂಡಿಯಾ 0 I-ORG
ಕಂಪನಿಗಳು NN ಕಂಪನಿಗಳ ು I-ORG
ಸ್ಥಾಪನೆಗೊಂಡವು NN ಸ್ಥಾಪನೆಗೊಂಡ ವು O
. SYM . 0 O
ಕೈಗಾರಿಕಾ NN ಕೈಗಾರಿಕಾ 0 O
ಬಂಡವಾಳ NN ಬಂಡವಾಳ 0 O
ಭಾರತದಲ್ಲಿ NNP ಭಾರತದಲ್ಲಿ 0 B-LOC
ಈಸ್ಟ್‌ NNP ಈಸ್ಟ್‌ 0 B-ORG
ಇಂಡಿಯಾ NNP ಇಂಡಿಯಾ 0 I-ORG
ಕಂಪನಿ NN ಕಂಪನಿ 0 I-ORG
ಭೌಗೋಳಿಕ JJ ಭೌಗೋಳಿಕ 0 O
ಅಧಿಕಾರವನ್ನು NN ಅಧಿಕಾರ ವನ್ನು B-ROL
ಪಡೆದಂತೆಯೇ VM ಪಡೆದ ಂತೆಯೇ O
, SYM , 0 O
ಕಂಪನಿಯು NN ಕಂಪನಿಯ ು B-ORG
ಬ್ರಿಟನ್ನಿನ NNP ಬ್ರಿಟನ್ನಿನ 0 B-LOC
ಸರಕು NN ಸರಕು 0 O
ಮಾರಾಟ NN ಮಾರಾಟ 0 O
ಮತ್ತು CC ಮತ್ತು 0 O
ಕೈಗಾರಿಕಾ NN ಕೈಗಾರಿಕಾ 0 O
ಹಿತಾಸಕ್ತಿಗಳ NN ಹಿತಾಸಕ್ತಿ ಗಳ O
ಒತ್ತಡಕ್ಕೆ NN ಒತ್ತಡ ಕ್ಕೆ O
ಮಣಿಯಬೇಕಾಯಿತು VM ಮಣಿಯ ಬೇಕಾಯಿತು O
. SYM . 0 O
1813ರ QC 1813ರ 0 B-DATE
ಹೊತ್ತಿಗೆ NN ಹೊತ್ತಿಗೆ 0 O
ಕಂಪನಿಗಿದ್ದ VM ಕಂಪನಿಗ ಿದ್ದ B-NUM
ಆರ್ಥಿಕ JJ ಆರ್ಥಿಕ 0 O
ಹಾಗೂ CC ಹಾಗೂ 0 O
ರಾಜಕೀಯ JJ ರಾಜಕೀಯ 0 O
ಅಧಿಕಾರವು NN ಅಧಿಕಾರ ವು B-ROL
ಕೇವಲ RB ಕೇವಲ 0 O
ಮರೀಚಿಕೆಯಾಗಿತ್ತು VM ಮರೀಚಿಕೆಯ ಾಗಿತ್ತು O
. SYM . 0 O
ಆಗ NST ಆಗ 0 O
ಬ್ರಿಟಿಷ್ NNP ಬ್ರಿಟಿಷ ್ B-COM
ಸರ್ಕಾರ NN ಸರ್ಕಾರ 0 B-ORG
, SYM , 0 O
ಬ್ರಿಟಿಷ್ NNP ಬ್ರಿಟಿಷ ್ B-COM
ಬಂಡವಾಳ NN ಬಂಡವಾಳ 0 O
ವರ್ಗದ NN ವರ್ಗದ 0 O
ಹಿತಾಸಕ್ತಿಯ NN ಹಿತಾಸಕ್ತಿ ಯ O
ಪರವಾಗಿ RB ಪರವಾಗಿ 0 O
ಅಧಿಕಾರ NN ಅಧಿಕಾರ 0 O
ಚಲಾಯಿಸುತ್ತಿತ್ತು VM ಚಲಾಯಿಸ ುತ್ತಿತ್ತು O
. SYM . 0 O
ಇದುವರೆಗೆ PRP ಇದು ವರೆಗೆ O
ಕೇವಲ RB ಕೇವಲ 0 O
ವ್ಯಾಪಾರಿ NN ವ್ಯಾಪಾರಿ 0 O
ಸಂಸ್ಥೆಯಾಗಿದ್ದ VM ಸಂಸ್ಥೆಯ ಾಗಿದ್ದ B-ORG
ಈಸ್ಟ್‌ NNP ಈಸ್ಟ್‌ 0 I-ORG
ಇಂಡಿಯಾ NNP ಇಂಡಿಯಾ 0 I-ORG
ಕಂಪನಿಯು NN ಕಂಪನಿಯ ು I-ORG
ಈಗ NST ಈಗ 0 O
ಕೈಗಾರಿಕಾ NN ಕೈಗಾರಿಕಾ 0 B-ROL
ಬಂಡವಾಳಶಾಹಿಗಳ NN ಬಂಡವಾಳಶಾಹಿ ಗಳ O
ಹಿತಾಸಕ್ತಿಗೆ NN ಹಿತಾಸಕ್ತಿ ಗೆ O
ಮನ್ನಣೆ NN ಮನ್ನಣೆ 0 O
ನೀಡಬೇಕಾಯಿತು VM ನೀಡ ಬೇಕಾಯಿತು O
. SYM . 0 O
ಈಸ್ಟ್‌ SYM ಈಸ್ಟ್‌ 0 B-ORG
ಇಂಡಿಯಾ NNP ಇಂಡಿಯಾ 0 I-ORG
ಕಂಪನಿಯ NN ಕಂಪನಿಯ 0 I-ORG
ವ್ಯಾಪಾರಿ NN ವ್ಯಾಪಾರಿ 0 O
ಏಕಸ್ವಾಮ್ಯತೆಯಿಂದ NN ಏಕಸ್ವಾಮ್ಯತೆ ಯಿಂದ O
