512	100
ಝ	e	-0.004409	0.002905	0.000175	0.001160	-0.003344	-0.000065	-0.001430	0.004561	-0.002894	0.004903	-0.002636	-0.003395	0.004597	0.002343	0.000465	0.003073	-0.000715	-0.000715	0.004279	0.002246	0.003827	-0.004741	-0.002287	0.004906	0.003378	0.002298	0.002171	0.004332	-0.004404	0.004933	0.001562	-0.003692	0.000635	0.000195	0.002290	-0.000886	0.001154	-0.002385	0.003262	0.003531	0.002307	-0.000775	-0.004115	0.002841	0.001750	-0.000445	0.004064	0.002824	-0.000358	-0.004363	0.004206	0.001763	-0.001364	-0.002998	-0.004782	0.000438	0.003891	-0.004318	-0.001496	0.002130	0.003062	-0.003792	-0.002027	0.002622	-0.003696	-0.004390	0.000029	0.000193	-0.003724	0.003421	0.003579	-0.004374	-0.001868	0.001671	0.000030	0.002201	-0.000471	0.004892	0.003288	-0.004300	0.000623	0.000115	-0.000242	0.004404	0.004071	-0.003129	-0.001653	-0.000905	-0.004971	-0.002809	0.000462	0.003053	0.001152	-0.004393	0.000009	0.002060	0.002598	-0.000850	0.003393	0.004397	
ಝ	m	0.002023	-0.002648	-0.000478	0.000845	0.004582	0.002242	-0.000199	0.004686	-0.002068	-0.001646	-0.001864	0.001701	0.002230	0.002717	0.000935	0.000171	0.000131	0.004864	-0.002898	0.000877	-0.003209	-0.003175	-0.001955	-0.002899	-0.000132	0.003132	-0.002330	0.004624	-0.000483	0.000815	0.002383	0.001726	-0.001605	-0.000593	0.001089	-0.000810	0.001657	0.000939	-0.004804	0.000297	-0.003040	-0.000059	-0.001390	0.000827	0.004461	0.003445	-0.002263	-0.000937	-0.003185	0.000982	0.001482	-0.004216	-0.000821	0.004584	0.001253	0.004274	-0.000791	-0.001219	0.000956	0.000312	-0.002939	0.000605	-0.003003	0.002180	-0.004608	-0.000412	-0.001718	0.000660	-0.000643	-0.002240	-0.003783	-0.000968	-0.003386	-0.000347	0.004709	0.003078	-0.002682	0.002297	0.000163	0.001079	0.004125	-0.004775	0.001487	0.003817	0.002192	0.000467	0.000086	0.004572	-0.000825	0.002555	-0.000133	-0.000874	-0.004770	-0.001480	-0.002764	-0.004241	0.003014	-0.002106	0.001099	-0.004745	
ಞ	s	-0.002318	0.002706	0.002862	0.000892	-0.003108	-0.002511	-0.003568	-0.001546	0.000799	-0.000725	-0.001785	-0.003779	0.002059	-0.002407	-0.002883	0.004974	-0.004171	0.004476	0.004544	-0.002005	-0.000234	0.004455	0.004403	0.001064	0.004024	0.004560	0.003100	0.002464	0.001261	0.004324	-0.000459	0.002974	-0.003367	-0.004223	-0.004867	-0.004122	-0.002205	0.003451	0.003781	-0.003045	0.004905	0.004377	0.001892	0.004487	0.000619	-0.001914	-0.001628	-0.000744	0.000092	-0.003390	0.004627	0.004542	0.000981	0.004479	0.004565	-0.003873	0.003443	-0.001275	0.004590	0.002293	0.000133	-0.001120	0.003609	0.003819	-0.003792	-0.003026	0.003028	0.003988	-0.000676	-0.002462	-0.003246	-0.001419	-0.000363	-0.002395	0.001194	-0.004121	-0.000197	-0.003295	-0.004748	-0.003337	0.004980	-0.003131	0.000335	0.004215	0.002822	0.002629	0.000351	0.004316	0.003487	0.001015	0.001704	-0.004753	-0.000370	0.001561	0.003301	-0.002211	-0.003592	-0.003705	-0.003451	-0.004776	
ಞ	b	0.121639	0.155629	-0.003858	0.173817	-0.078413	0.229157	-0.269436	0.057446	-0.239780	-0.119945	0.071489	-0.238912	-0.109547	0.090612	0.557496	0.312630	0.006618	-0.052613	-0.001193	-0.094033	0.175054	0.123675	0.071148	0.087848	0.215978	-0.194874	0.095460	0.107184	-0.059639	0.085010	0.209155	-0.053171	0.166121	-0.047281	0.031114	-0.049097	-0.043714	-0.240765	0.198249	-0.278987	0.239004	-0.027849	0.170662	0.170419	0.061965	-0.098421	0.011842	0.131964	-0.213884	-0.074805	0.023297	0.107683	0.128436	-0.380795	-0.015165	-0.024982	-0.154288	-0.192723	-0.007519	-0.043881	0.213146	0.330263	0.280315	-0.007087	0.017892	0.040044	0.063613	0.036181	-0.015212	0.173862	0.047479	-0.010102	-0.138329	-0.048797	0.064143	-0.050896	-0.044627	0.111902	0.026231	-0.098485	-0.129451	-0.067895	0.033105	-0.090838	0.133690	0.067040	-0.110132	0.055381	-0.342151	0.179152	-0.059877	0.087210	0.185599	0.029727	-0.050524	-0.031784	-0.052587	-0.139955	0.076458	0.021752	
ಞ	e	0.000899	0.142439	0.061233	0.121854	0.250171	-0.392230	0.182895	-0.063799	0.117321	0.066447	0.089167	0.110119	0.111375	0.139298	-0.169181	-0.022093	0.183067	1.281482	-0.404209	0.596442	0.076671	0.274463	-0.025607	0.133205	-0.146036	-0.051593	0.080386	0.077390	-0.085330	-0.169078	-0.217379	0.182676	-0.227972	0.064136	-0.047783	0.014742	-0.015725	-0.203641	0.307585	-0.301344	-0.043838	0.136823	-0.123533	0.018350	-0.084387	-0.028305	-0.110769	-0.001410	0.237463	0.039493	-0.001824	-0.266697	-0.129747	0.295247	-0.391991	0.183539	-0.346986	-0.343916	0.025852	-0.215614	-0.049660	-0.306190	0.170698	0.016331	-0.148974	0.283762	0.006647	0.165169	0.006941	-0.067388	-0.040583	-0.185617	-0.452396	-0.158436	0.520679	-0.189737	-0.036396	-0.074857	0.092702	0.178854	-0.086179	0.068528	-0.192646	0.051427	0.028149	0.061353	-0.130274	-0.026799	-0.110471	0.059391	-0.149759	0.248536	0.101134	-0.072584	0.091112	-0.009328	0.095204	-0.354488	0.280731	0.247477	
ಞ	m	-1.880854	-3.087256	1.088936	-2.505117	-3.160374	-3.001964	-0.756358	0.864663	5.582012	-0.880626	1.191016	3.873521	2.818368	0.591893	-6.554912	-6.382690	1.986007	19.935177	-6.376090	10.314790	0.090337	3.547173	-3.104304	1.717756	-3.365527	-3.197325	1.915693	-2.056878	-3.448075	1.514538	2.830446	-0.422462	15.368818	-0.904647	4.062233	-5.721501	1.471705	3.338240	3.138181	3.427479	-0.473134	-1.272727	-0.462354	-0.618746	-2.432857	-1.995706	-0.392112	0.504393	-4.057884	0.081749	-6.988196	4.691272	-0.146724	4.919602	-0.043502	0.370096	-3.047371	-5.102444	-1.613482	-2.218839	-2.533392	1.088275	0.353613	-3.482265	2.520790	3.642596	0.928550	0.488724	0.271062	3.962448	3.521165	-1.102944	-8.306344	-1.732802	6.392053	-3.079674	0.722509	-2.091932	1.238791	3.353084	-4.487150	-0.510179	-2.008770	0.263168	1.102299	-2.202622	-1.898416	-2.963980	-2.288846	1.567650	1.651641	-1.797189	-0.144187	-2.520508	-3.003583	1.424093	2.582612	-1.957383	4.200299	4.926301	
ಟ	s	-0.001768	-0.003668	-0.003210	0.002819	-0.004395	0.000998	-0.002413	-0.001924	-0.001699	0.000791	0.002221	-0.003337	-0.001024	-0.004758	-0.000400	-0.000639	0.002785	-0.003617	0.001129	-0.000548	-0.002615	-0.001256	0.000714	0.002717	0.002933	-0.000642	0.004763	-0.002563	0.002084	-0.002246	0.002180	0.004393	-0.000005	-0.004035	0.004373	-0.003133	0.004321	-0.001478	-0.004752	0.000639	-0.004780	0.002456	0.001211	0.003992	-0.004652	-0.002702	0.001167	-0.002294	-0.000140	-0.004921	-0.003476	-0.004938	-0.003586	0.000331	0.001188	0.001843	-0.004836	0.000085	0.001565	-0.003672	-0.001232	0.003873	-0.003440	-0.000700	0.002382	0.003724	-0.002419	0.004039	0.003662	0.004172	-0.001466	-0.003672	0.002764	0.002246	-0.004175	0.004446	0.002345	-0.002522	-0.001640	-0.000824	-0.002440	0.001900	-0.002455	0.003798	-0.003933	0.000043	-0.002713	0.004094	-0.001979	-0.001062	0.003991	-0.001655	-0.003922	-0.001884	-0.003435	-0.002668	-0.004605	-0.000392	-0.003586	0.004337	
ಟ	b	0.174461	1.361653	-0.530618	1.932597	-0.872931	1.417095	-2.283996	1.627215	-1.719815	-0.865241	1.907281	-2.276971	-0.907243	-1.054602	1.446415	1.173515	-0.493236	-4.293416	0.021217	-0.782876	1.273698	0.002064	-0.122227	0.454558	1.133654	-2.275347	1.385562	1.146229	0.908323	0.160630	0.689969	-0.259884	0.176551	0.184236	-0.298874	-0.812317	-1.742901	0.318797	-3.504156	-0.594176	0.646722	-0.116299	0.670538	1.268776	-0.103540	-1.748308	-0.189714	0.252178	0.332535	-1.409455	-0.142018	0.622922	-0.561447	-1.779976	-0.411139	-0.053149	-0.044468	-0.317525	1.489298	-0.662500	0.691412	1.024554	1.871960	1.132879	1.036298	-1.820548	0.492021	-0.746811	-2.579782	-6.507487	-3.094152	0.515742	1.523621	0.373075	-1.789195	0.395239	-0.009826	0.467783	-0.854511	-0.960969	0.379263	0.144318	-0.293374	-0.567818	0.981349	1.180543	-0.395113	0.379317	-1.775740	1.910289	0.417224	-1.233648	2.056770	1.292503	0.383478	-0.556007	-1.942796	2.082679	-2.765962	-1.989935	
ಟ	e	-0.140482	0.035619	-0.619051	-0.295883	-1.473594	5.101843	-0.996746	0.154536	-2.556499	-1.245336	-0.057499	-2.101904	0.480602	-0.739765	0.002240	0.421831	0.470718	-5.475786	1.612478	-1.780631	0.285669	-0.662756	0.133324	-1.343687	1.467252	0.422836	-0.647871	-1.005018	0.967567	-0.759635	-2.954832	-0.491906	-2.033665	-1.587763	0.289261	0.438420	0.708582	0.799928	-2.178482	1.183722	0.431703	0.238691	0.979641	-0.063793	1.405908	-0.148005	1.019575	0.515579	1.157718	0.947769	1.454347	-0.150053	1.072380	0.705576	0.899756	-1.459677	0.969381	1.239712	-0.474194	1.709870	-1.634685	0.246912	-1.777368	-2.473905	1.282636	-1.113658	1.024975	-1.278442	5.405864	10.566818	5.780476	0.808257	-4.411375	-1.181164	1.728937	-4.137790	-0.675545	-0.410243	0.113959	-0.149117	-0.158591	-0.087948	1.054450	-1.661325	-0.104870	0.154109	1.128395	-0.250105	5.661172	-2.750100	-0.469547	-0.489538	-0.453365	1.236166	-2.974655	0.976305	-0.258307	1.478967	-2.443881	-2.359231	
ಟ	m	1.358305	-0.199434	-3.243463	1.208415	-6.398672	4.470508	1.519084	4.757439	3.990943	4.574375	1.460938	0.892333	-3.871138	-4.709556	-4.426065	-3.741985	-0.429455	-5.447694	2.193628	-4.272430	4.560534	-6.150692	6.604959	3.569081	7.823365	-0.446164	-4.647752	0.016642	4.179322	0.356317	-2.048734	1.673145	9.039717	2.193933	-1.578149	2.607341	-3.215945	0.936064	-3.854478	-1.449490	-2.104329	-0.043945	-1.414450	0.021286	2.616423	-3.610501	-0.301798	-2.497559	-7.825562	-0.377267	4.966877	-0.803615	-3.673227	-1.117825	2.965186	1.242147	-2.240833	-1.079810	-0.815805	-3.434544	2.292256	2.999656	-0.698045	2.774990	-1.382474	2.188174	-0.456679	5.082871	4.080042	3.166213	-4.251707	2.736259	-1.046187	1.476976	-4.627167	0.622309	5.029531	-1.159668	-2.129456	-0.724343	0.559214	3.297573	4.402200	0.949282	1.614849	-0.668277	5.251317	-0.723319	2.352030	3.166223	-2.985904	-1.126518	-1.308233	2.848686	3.123605	0.212905	0.972484	-0.957445	-0.025278	0.291513	
ಠ	s	-0.001063	-0.003012	-0.002875	0.003026	-0.003025	0.004037	-0.002352	-0.001521	0.000960	0.004338	-0.002366	0.000386	0.003549	-0.002578	-0.004011	-0.000470	-0.000103	-0.004679	0.004120	-0.000809	-0.002339	0.002565	-0.004068	-0.004849	-0.003002	-0.003814	-0.002168	-0.004309	0.000563	-0.004284	-0.001274	0.001593	0.003513	0.003185	0.000020	-0.003863	0.003503	0.003124	-0.004378	-0.004895	0.000692	0.002566	0.001936	-0.003223	-0.002267	0.001040	-0.002131	0.001937	-0.000215	0.000580	0.004828	0.003864	0.004502	-0.004285	-0.003282	-0.001661	0.002042	0.003476	-0.000054	0.003645	-0.004940	0.003396	0.003418	0.000562	-0.001287	-0.002494	-0.001459	0.002372	0.000657	0.000336	-0.000780	0.004855	0.001048	-0.001082	0.001862	-0.003706	0.002543	0.002784	-0.004626	-0.002531	0.000297	0.003963	0.001161	0.001662	0.001968	-0.003011	0.003129	0.004653	-0.002289	-0.001109	-0.002315	0.004724	0.000182	-0.000798	0.003736	0.002657	0.004538	-0.000048	0.002686	0.001732	
ಠ	b	0.588379	-1.376037	-0.794613	-0.417106	0.858660	1.545492	0.271352	-0.517398	0.670214	-0.606757	-1.028638	1.402808	0.101145	0.251384	-1.127762	0.265511	-0.655951	-7.787995	1.585478	-3.548455	-0.288051	0.850281	-0.038111	0.328517	-0.605212	0.964402	-1.541789	1.294078	-0.477009	-1.219592	0.238737	-0.853996	1.753098	0.422088	0.307945	-0.570767	0.626436	-4.295840	4.455890	-4.942874	-0.503633	0.626308	0.168011	-1.198916	2.228597	0.671129	1.788308	0.516830	4.333610	2.244941	4.573866	-5.375965	-0.342198	-2.523801	0.727294	-1.970406	-0.901718	-1.110163	-1.936075	-1.300202	-0.768993	0.102455	-0.196471	0.373271	-1.119529	-0.470938	-0.432638	0.620726	5.120915	12.055571	5.136822	0.251020	-0.818192	-0.867507	1.513428	-0.754521	-1.520062	0.049539	1.796540	-1.788573	1.387623	1.227922	-0.217662	0.358156	-0.153586	-1.590630	0.603101	0.192994	0.739207	-0.126888	0.497802	-0.506240	-1.248040	0.720203	-2.511301	0.110243	1.130581	-0.895678	1.596939	-0.143252	
ಠ	e	0.677585	0.314531	0.268900	0.317309	0.191914	0.349113	-0.504577	0.255865	-0.466825	-0.133797	-0.757016	0.025496	-0.066263	-0.323446	0.245365	0.356679	0.393549	-0.024759	0.048549	0.444945	0.920032	0.087988	1.047071	0.262965	1.694044	-0.982248	-0.944821	-1.355725	0.500233	-0.414003	0.105107	0.291812	1.464473	0.512322	-0.246739	-0.150646	0.359504	-0.475206	-0.177085	-0.274889	0.456266	0.293469	0.801028	1.059738	0.039089	-0.676521	-0.143834	-0.231210	1.128169	-0.257255	-0.071785	-0.012338	-0.229616	-0.612290	-0.694055	-0.119625	-1.138622	-0.544575	0.412742	-0.716366	-0.223415	-0.110561	-0.310497	-0.101742	-0.642789	-0.138415	-0.805977	-0.454059	0.704315	0.908011	-0.024982	-0.012906	-0.746292	0.000323	0.924938	-0.687220	-0.741873	0.108915	0.039220	-0.271217	-0.446569	0.647785	-0.002787	-0.455732	0.390477	0.526883	-0.243929	0.603118	1.042704	0.555709	-0.063813	-0.759956	0.004639	0.900918	-0.895660	0.359758	0.051049	-0.872323	1.255718	0.407773	
ಠ	m	-0.533315	-0.254360	0.360878	-0.360677	-0.202953	-2.043897	0.333488	0.366168	0.049534	-0.861244	-0.287928	-0.282482	-0.196168	0.496204	-0.013688	0.284306	0.187473	4.043088	-1.743353	2.515521	0.998963	0.706067	-0.519526	0.863862	0.345959	-1.580488	0.345283	-0.147960	-1.095421	-0.461851	-0.958805	0.352761	2.044546	-0.400596	1.489455	-1.857900	0.247814	0.595647	1.259572	-0.174230	-0.389056	-0.334530	0.102876	0.008013	-0.706143	-0.966747	-0.857652	-0.706668	1.532648	0.051206	-1.091018	0.363222	-0.376543	2.035177	-1.733510	0.991523	-1.265999	-1.494730	-0.222564	-0.867673	-0.955432	-0.081549	0.009738	-0.762517	0.730692	0.548439	0.762844	-0.083413	-0.526603	-0.501296	0.339114	-0.560495	-3.622218	-0.899676	2.582674	-1.747280	0.419895	-0.185010	-0.325514	0.975578	-0.553030	-0.806684	-0.923845	-0.128931	0.061797	0.018332	-1.361501	-0.888064	0.553766	-0.610726	-0.874102	0.433140	0.732459	-0.176499	-1.098876	0.378786	0.604551	-0.444769	0.752083	1.299142	
ಡ	s	0.118057	0.188798	-0.032146	0.203499	-0.216475	0.436155	-0.421094	0.201770	-0.232368	-0.212118	0.345788	-0.227684	-0.037543	-0.007869	-0.181502	0.031222	0.060233	0.120587	-0.118945	0.019508	0.146881	0.175369	0.029810	0.158076	0.125115	-0.103638	-0.089851	0.257580	-0.095262	-0.118135	0.148170	0.001686	0.438852	-0.000531	0.182976	-0.308895	-0.136414	-0.135004	0.226657	-0.259434	0.118065	0.097002	0.083955	-0.017895	0.060466	-0.039482	0.032455	0.063641	-0.094786	-0.053378	-0.007664	0.043005	-0.084869	-0.014919	-0.078462	-0.067712	-0.326763	-0.363347	-0.091408	-0.144313	-0.057904	0.029726	0.141706	-0.028905	0.252421	-0.287730	0.018785	-0.174259	0.309498	0.705082	0.325119	-0.051428	-0.170179	-0.092690	0.106590	-0.108197	-0.100281	-0.065722	0.140004	0.073950	0.099712	0.107322	0.099627	-0.116030	0.135234	-0.021670	-0.241498	0.042141	-0.214285	0.237028	0.066152	-0.023209	0.081272	0.095170	-0.218968	-0.013578	-0.008201	-0.016238	0.081177	-0.006673	
ಡ	b	1.117549	1.275893	0.248145	0.730110	2.126483	-0.230811	-1.260040	-0.498161	-0.989636	0.252829	-1.275827	0.740314	-0.136289	0.169723	-0.474516	0.128301	-0.747581	2.676073	-0.194131	1.325821	1.171699	0.015751	1.111604	1.129863	0.729825	-0.355966	-0.519731	0.051757	0.600961	-0.889695	1.908468	0.126730	0.715530	1.050761	-0.661860	-0.419884	-0.174522	-2.121763	0.104995	-2.022179	-0.776975	1.208978	-0.259844	1.324351	0.613215	-0.508580	-0.931620	-0.762261	0.769041	-0.995940	-2.093945	1.215122	-0.915132	-1.386472	-2.646048	0.742379	-0.669300	-0.022764	1.808150	-1.333963	0.877372	0.120481	0.491994	1.433444	-0.404460	-0.932146	-1.783630	-1.765927	-0.332266	-4.278363	-1.881873	0.113891	0.730168	0.230941	0.765818	0.531728	-0.466121	0.799750	-0.266466	-0.043545	-0.894983	0.590427	-0.018341	0.005279	-0.469770	1.838597	-0.499311	1.335365	-2.066152	4.043760	1.037083	-2.119656	-0.228867	0.200528	1.107541	0.310556	-0.888273	-0.575315	0.560392	-0.407168	
ಡ	e	-0.732231	1.552324	0.137174	2.803843	0.883708	1.403651	0.894366	-0.839909	4.545543	-0.113743	3.355095	1.958395	-1.018885	0.693214	-0.036424	0.673543	-1.144290	2.009634	0.253759	-0.428125	0.648441	-1.634662	-1.073249	-0.605871	3.270476	-1.529582	-1.020588	1.428159	2.200708	0.043831	2.451152	-0.092987	0.483900	-0.676458	0.322551	-1.886685	-0.280970	-2.471218	1.313745	-0.922419	-0.769185	1.641285	-0.426984	-0.179497	-2.520331	-0.482568	-2.001671	-0.585641	-2.579959	-1.466143	-2.587891	3.507338	0.900118	-3.845801	-2.252632	0.401327	0.986123	1.873760	-0.514880	0.081783	1.337478	-1.246178	-2.042278	0.241020	-1.707064	0.498836	-2.298673	-0.412662	0.204196	-0.548344	-0.278246	-0.710952	0.736176	-0.066513	-1.706115	0.972605	0.715514	-0.695680	0.038581	2.564145	1.148232	0.252880	-1.127638	0.976613	0.634693	0.116742	1.198360	1.945527	-1.253225	4.500692	0.280554	-0.261098	-1.200259	-0.974290	-0.720164	-0.794577	1.696515	-2.087388	1.554277	0.358635	
ಡ	m	-3.391273	5.438819	-2.645924	6.789068	1.387426	-2.139628	9.503020	1.034416	12.777973	3.936742	8.899218	2.291014	-4.439157	-1.712788	-5.837360	5.432740	-8.028282	-6.183606	1.891326	-8.755545	3.269390	-1.258097	-0.247520	-0.552677	4.032469	1.931198	-8.112659	4.956075	2.699381	5.843858	11.653815	0.075936	-4.646036	3.348406	-1.111156	-6.358965	2.546632	-2.893643	-3.517464	-4.878166	-4.834046	1.260541	2.960131	2.028698	2.325130	0.532102	-6.782715	-4.703525	2.482995	0.048918	5.752363	-1.510760	0.926179	9.003354	-0.109691	-1.118089	-3.388457	-7.115400	-6.788241	-6.296279	3.433571	5.523666	0.186404	-3.249422	-3.441446	-6.095286	2.989656	-1.455517	2.038467	8.069826	2.507043	1.300406	-1.351561	4.403860	-4.937487	-1.617485	1.766862	7.608381	-1.698061	-5.416236	-1.740011	1.021566	-1.122392	1.973771	0.368155	-0.445842	-2.177511	-1.212012	-2.354442	4.906343	-2.918088	1.182792	0.745290	0.498832	-3.055636	-5.242669	10.411150	0.534841	-3.776269	-5.751917	
ಢ	s	0.000817	-0.000604	-0.002987	-0.001715	-0.002317	-0.001290	0.004489	0.001628	0.001746	-0.002473	0.002678	-0.002324	-0.004337	-0.004624	0.000486	-0.002790	0.004589	0.004291	-0.000680	0.003512	-0.003818	-0.001199	0.003085	0.002363	0.000596	-0.004063	-0.001812	0.002044	0.000490	-0.004768	0.003535	0.003336	0.001017	-0.001283	0.000533	-0.000480	-0.000164	0.000922	0.003087	-0.003621	-0.002897	-0.001121	-0.002395	0.002193	-0.004528	0.002120	0.002991	-0.002258	0.000102	0.002674	0.000653	-0.003690	-0.001353	-0.004925	0.004496	0.003676	0.001265	-0.003648	0.000927	-0.001877	0.000612	-0.003962	-0.001147	0.000430	0.001843	-0.003837	-0.000321	0.003881	0.002615	0.001259	-0.002689	0.004255	0.003084	-0.001643	-0.001844	-0.000166	-0.004093	-0.003012	0.001121	0.001400	-0.003760	-0.000817	-0.002389	0.002233	0.001738	-0.000526	0.001532	-0.001885	0.002559	0.004892	-0.000708	-0.002673	0.001359	0.004969	-0.000205	0.000650	0.003293	0.001734	0.004449	0.001366	
ಢ	b	-0.003982	-0.000279	-0.002840	-0.004744	-0.000309	-0.004041	0.004333	0.000601	-0.003033	-0.000019	0.004876	-0.001818	0.003002	0.003817	0.000194	0.001281	-0.004546	0.001999	0.004193	-0.004322	0.004478	0.001557	0.003281	-0.000344	0.002731	0.002024	-0.003637	0.003995	-0.004632	-0.004569	0.004845	0.001976	0.000046	-0.003692	0.002633	-0.000618	-0.003078	0.001687	-0.003865	0.004492	-0.001349	0.001099	0.004256	-0.001911	0.000390	-0.003424	-0.001598	0.003454	-0.000205	0.002648	0.002480	-0.003633	-0.002978	-0.003652	0.002895	-0.004890	0.004728	-0.002795	-0.001445	0.000465	-0.001932	-0.002748	0.000865	-0.004288	0.004700	0.001020	0.003732	-0.003367	0.004778	-0.004461	0.003562	0.001509	0.000961	0.000342	-0.000739	0.001121	-0.001597	-0.002540	0.002235	-0.001249	0.004761	0.001423	-0.003609	0.000180	0.000191	-0.000737	-0.001866	0.003689	-0.002650	0.000511	-0.003628	0.000059	0.001393	-0.002802	0.002511	0.002572	-0.000022	0.003857	0.000456	-0.002991	
ಢ	e	0.125919	0.274967	0.084197	0.206115	0.429511	-0.044993	0.050837	-0.439499	-0.467136	-0.569045	0.214988	-0.223035	-0.179283	0.536863	0.845852	0.664435	0.083343	0.424070	-0.211024	0.227623	0.252913	-0.435353	0.059044	0.021179	0.693519	-0.264602	-0.294077	0.343776	0.062565	-0.265521	0.333181	-0.114048	-0.433728	-0.249423	0.481868	-0.245930	0.126359	-0.091335	-0.000161	0.632720	-0.179732	-0.129396	-0.023517	-0.127458	-0.369587	-0.038673	-0.257071	-0.283141	-0.128709	-0.119507	-0.558149	0.875831	0.033153	0.220750	-0.517325	-0.009450	-0.421545	-0.265449	-0.401321	0.026724	0.172769	0.264629	-0.283705	0.005195	0.147619	-0.102728	-0.161746	-0.424887	-0.211768	-0.453438	0.259446	-0.247251	-0.599775	-0.309570	0.576118	-0.322119	0.208886	-0.133774	0.055028	0.739455	-0.118393	-0.192600	0.152651	0.005727	0.110553	-0.109039	-0.373575	0.438672	-0.503298	0.716766	0.434226	-0.491480	-0.301403	-0.093146	-0.534688	0.138851	-0.227097	-0.213248	0.342784	0.050440	
ಢ	m	-0.147551	0.109478	0.213159	0.685250	-1.360047	2.405449	-3.202382	1.561423	1.664727	-2.046334	1.223481	0.046859	0.791835	-0.440866	-3.733186	-2.866483	0.030309	-1.516548	-1.057394	-1.025481	1.173232	2.080352	-1.132377	1.213554	-0.724769	-1.395481	0.165785	0.777747	-1.252775	-0.787534	-0.069528	-0.441200	4.527202	-0.850250	2.086353	-3.567267	-0.370409	-0.600105	2.944968	-2.449970	0.594756	-0.246477	0.878974	-0.572395	0.564616	-0.706281	0.798498	0.257685	2.501825	1.515346	2.804120	-2.361899	-0.954223	3.184321	-0.455245	0.309045	-2.794515	-4.506374	-2.192569	-1.454934	-1.165446	-0.290533	0.242074	-0.797696	1.955279	0.192834	1.795027	0.670027	2.631879	7.510934	3.700207	-0.350440	-1.820057	-1.432215	1.221614	-0.263988	-1.099861	-0.070619	2.054311	-1.254228	0.916344	-0.569989	-0.739329	-0.668137	1.387923	-1.303231	-1.494551	-1.047768	0.373606	-1.337747	0.334419	-0.646513	0.529961	0.085592	-3.381914	0.553104	0.883487	0.290905	0.638865	0.245833	
ಣ	s	0.001992	0.001146	-0.003434	0.003336	-0.002979	0.000343	0.001269	0.004375	-0.000126	-0.002832	0.002309	0.001243	0.003204	0.001150	-0.001406	0.004722	0.002170	0.004322	0.001529	-0.001905	0.004426	0.001215	-0.004979	-0.002859	0.000130	-0.001140	-0.004524	0.000142	0.001937	-0.003212	0.001800	-0.002121	-0.004996	-0.002970	-0.004601	0.003634	-0.003013	0.004118	0.000180	0.003188	-0.001957	-0.004917	0.002549	0.004822	0.000826	-0.000544	0.001411	-0.000683	0.000495	-0.000731	-0.001825	-0.000045	0.004705	-0.000948	-0.003255	0.002517	0.003611	-0.004163	0.003528	-0.004717	-0.000128	-0.000844	-0.002570	-0.000964	-0.001358	0.001039	-0.000143	-0.002943	-0.002422	-0.003983	0.004716	-0.004874	-0.003163	0.001123	-0.001587	0.001526	-0.000927	-0.004113	-0.000146	-0.002963	-0.000555	0.002340	0.000445	0.004940	-0.004392	-0.004986	0.004093	0.001018	-0.002282	0.000940	-0.002796	0.003550	-0.001569	-0.000351	-0.001316	0.003319	0.002905	0.003172	-0.000060	0.003605	
ಣ	b	-0.049865	0.130006	0.001430	0.195770	-0.112931	0.233334	-0.143845	0.055558	0.110340	-0.169196	0.356144	-0.055618	0.200217	-0.281740	-0.682963	-0.430926	0.059259	-0.088204	-0.032905	-0.157697	0.131768	0.185562	-0.187392	0.032818	0.105600	-0.253219	0.064172	0.109435	0.075932	0.130701	0.319251	-0.070106	1.059882	-0.038069	0.103273	-0.348379	0.006116	0.184008	-0.045934	0.264713	0.151772	0.049328	0.083111	-0.050780	-0.106440	-0.087112	0.013038	0.149691	-0.175191	0.010724	0.088640	0.012431	0.119788	-0.248248	0.137285	-0.174378	-0.240442	-0.395773	-0.258688	-0.096830	0.096465	0.148296	0.141537	-0.110999	0.021260	-0.005021	0.049261	0.035148	0.222610	0.726073	0.301387	-0.062350	-0.281497	-0.095364	0.137069	-0.219028	0.060657	0.017455	0.086532	0.191322	-0.002147	0.084253	0.035671	-0.039037	0.160189	-0.155500	-0.068750	0.007496	-0.291654	0.275037	-0.009588	0.015540	-0.027737	-0.087292	-0.181650	-0.054099	0.128759	-0.177148	0.141918	0.106413	
ಣ	e	1.986802	3.190287	-0.539572	1.387590	2.427741	2.122258	-0.223160	-3.014227	-3.849606	-1.283688	-0.497639	0.671063	2.506990	-0.731260	1.861317	-0.214789	-0.782894	-4.402731	0.424865	-1.006042	-0.843838	0.919329	-0.912823	1.021495	1.685053	-2.323169	2.905516	2.483719	-0.077151	-2.068144	0.094248	-1.719921	-1.869692	-2.237011	0.653301	-0.456010	-3.392478	3.044495	-4.397022	4.432196	1.377273	3.217856	-3.709402	0.199985	2.107650	2.664402	1.534619	2.135595	-5.271763	-0.044246	-3.497524	2.752766	0.462139	-6.249727	-6.158190	0.398855	1.173034	-0.007434	2.259994	3.043788	2.337600	0.558861	2.324936	1.089511	-1.268705	2.125123	-1.113828	-0.101510	-0.815098	-2.719229	3.437543	0.108204	-1.909341	-1.323297	2.793969	0.444585	-0.989378	1.170728	2.983608	1.227641	2.167376	-1.136718	1.529246	-0.983419	0.909840	0.365168	1.075946	-0.358543	-2.392892	5.211056	0.780944	-0.362153	0.307038	-1.307510	0.266400	-0.071137	0.012356	-1.230780	-2.758662	-0.919436	
